labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A. Les mat&eacute;riaux diamagn&eacute;tiques sont attir&eacute;s par les champs intenses et s'orientent parall&egrave;lement aux lignes de champ.|4. Concernant les diff&eacute;rents types de magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140804|FAUX|A. Faux, c'est le cas des mat&eacute;riaux ferromagn&eacute;tiques||||Capron||
B. Les substances ayant la m&ecirc;me action que les mat&eacute;riaux ferromagn&eacute;tiques, mais de fa&ccedil;on moins intense sont paramagn&eacute;tiques.|4. Concernant les diff&eacute;rents types de magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140804|VRAI|||||Capron||
C. Les mat&eacute;riaux repouss&eacute;s vers les r&eacute;gions de champ faible et perpendiculaires aux lignes de champ sont paramagn&eacute;tiques.|4. Concernant les diff&eacute;rents types de magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140804|FAUX|CD : Faux, ces mat&eacute;riaux sont diamagn&eacute;tiques||||Capron||
D. Les mat&eacute;riaux repouss&eacute;s vers les r&eacute;gions de champ faible et perpendiculaires aux lignes de champ sont ferromagn&eacute;tiques.|4. Concernant les diff&eacute;rents types de magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140804|FAUX|DC. Faux, ces mat&eacute;riaux sont diamagn&eacute;tiques||||Capron||
E. Les propri&eacute;t&eacute;s des mat&eacute;riaux ferromagn&eacute;tiques ont &eacute;t&eacute; caract&eacute;ris&eacute;es par l'&eacute;tude des propri&eacute;t&eacute;s du fer doux.|4. Concernant les diff&eacute;rents types de magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140804|VRAI|||||Capron||
A. Les p&ocirc;les d'un aimant sont indissociables.|5. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140805|VRAI|A. Vrai, si un aimant se casse, deux autres petits aimants se cr&eacute;ent ayant chacun un p&ocirc;le sud et un p&ocirc;le nord||||Capron||
B. Les porteurs de charge sont anim&eacute;s d'une vitesse et d'une direction dans un circuit &eacute;lectrique, cr&eacute;ant un champ magn&eacute;tique.|5. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140805|VRAI|||||Capron||
C. L'unit&eacute;, dans le syst&egrave;me international, d'un champ magn&eacute;tique est le Tesla (T).|5. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140805|VRAI|||||Capron||
D. Un aimant s'aimante dans le sens Nord-Sud, c'est-&agrave;-dire dans la direction du champ magn&eacute;tique.|5. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140805|FAUX|D. Faux, un aimant s'oriente dans le sens Sud-Nord (dans le sens des lignes de champ).||||Capron||
E. Deux p&ocirc;les magn&eacute;tiques de nature diff&eacute;rente s'attirent.&nbsp;|5. Concernant le magn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T140805|VRAI|||||||
