labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A.L'Eph&eacute;drine est un antibiotique.|3)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110403|FAUX|A: &eacute;ph&eacute;drine=anti asthmatique||||||segmo
B.La coca&iuml;ne est un alcalo&iuml;de.|3)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110403|VRAI|||||||segmo
C.L'h&eacute;ro&iuml;ne est un d&eacute;riv&eacute; h&eacute;mi-synth&eacute;tique de la morphine.|3)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110403|VRAI|||||||segmo
D.Le taxol est un &eacute;m&eacute;tisant.|3)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110403|FAUX|D : taxol=anti canc&eacute;reux||||||segmo
E.La r&eacute;serpine est un antipsychotique/anti-HTA.|3)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110403|VRAI|||||||segmo
A.Dans l'&eacute;poque romaine, le terme « addictus » d&eacute;signait une personne endett&eacute;e &agrave; un niveau irr&eacute;versible, devenant de ce fait, assujetti &agrave; son d&eacute;biteur : il en devenait esclave.|4)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110404|VRAI|||||||segmo
B.L'usage d'une drogue, passe &agrave; l'abus ; le plaisir devient un besoin|4)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110404|VRAI|||||||segmo
C.La tol&eacute;rance d'une drogue fait que l'on va diminuer les doses et la fr&eacute;quence des prises.|4)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110404|FAUX|C : tol&eacute;rance= augmente les doses et la fr&eacute;quence pour maintenir l'effet recherch&eacute;,||||||segmo
D.Toutes les drogues entrainent une d&eacute;pendance physique.|4)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110404|FAUX|D:toutes les drogues entrainent une d&eacute;pendance PSYCHIQUE !! Physique que pour les drogues les + dures||||||segmo
E.Certains m&eacute;dicaments sont utilis&eacute;s &agrave; des fins toxicomanog&egrave;nes.|4)Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110404|VRAI|||||||segmo
A.La France compte 1 600 000 usagers de cette drogue.|5) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le cannabis :|UE6S110405|VRAI|||||||segmo
B.L'usage des pipes &agrave; eau multiplie par 100 le volume de fum&eacute;e inhal&eacute;e par rapport &agrave; un « joint ».|5) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le cannabis :|UE6S110405|VRAI|||||||segmo
C.La concentration sanguine active de cannabis est de l'ordre du gramme par litre.|5) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le cannabis :|UE6S110405|FAUX|C: concentration active du cannabis= microgramme par litre, h&eacute;ro&iuml;ne= 1000 fois moins que cannabis : milligramme par litre, alcool= 1 millions fois moins que cannabis : gramme par litre||||||segmo
D.Selon des &eacute;tudes, il a &eacute;t&eacute; mis en &eacute;vidence un lien entre schizophr&eacute;nie et cannabis.|5) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le cannabis :|UE6S110405|VRAI|||||||segmo
E.Combin&eacute; &agrave; l'alcool, il augmente de 14 fois le risque d'accident mortel de la route.|5) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le cannabis :|UE6S110405|VRAI|||||||segmo
A.La coca&iuml;ne est d&eacute;pos&eacute;e par inhalation sur la membrane de Schneider, o&ugrave; elle atteint le cerveau en 15 minutes.|6) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110406|FAUX|A: coca&iuml;ne atteint le cerveau en 2 minutes,||||||segmo
B.La concentration plasmatique active de coca&iuml;ne est de 50 &agrave; 100 ng/mL|6) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110406|VRAI|||||||segmo
C.La coca&iuml;ne occupe les r&eacute;cepteurs opio&iuml;des de type mu.|6) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110406|FAUX|C : c'est l'h&eacute;ro&iuml;ne||||||segmo
D.La gu&eacute;rison de la d&eacute;pendance psychique du cannabis est consid&eacute;r&eacute;e apr&egrave;s 2 mois d'abstinence.|6) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110406|FAUX|D : gu&eacute;rison = 18 mois d'abstinence !!||||||segmo
E.Pour le sevrage de l'h&eacute;ro&iuml;ne, la substitution utilise la m&eacute;thadone : c'est un agoniste complet des r&eacute;cepteurs mu.|6) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110406|VRAI|||||||segmo
A.La chimioth&egrave;que est une collection de produits chimiques diverses|7) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s)|UE6S110407|VRAI|||||||segmo
B.Lorsqu'un m&eacute;dicament d&eacute;j&agrave; pr&eacute;sent sur le march&eacute; pr&eacute;sente une nouvelle indication, il faut d&eacute;montrer la r&eacute;alit&eacute; du « nouvel » effet th&eacute;rapeutique|7) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s)|UE6S110407|VRAI|||||||segmo
C.Les recherches de m&eacute;dicament profitent de certains progr&egrave;s tels que la connaissance de l'intimit&eacute; des structures des cibles th&eacute;rapeutiques &eacute;ventuelles|7) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s)|UE6S110407|VRAI|||||||segmo
D.La pharmacocin&eacute;tique est l'action du m&eacute;dicament sur le syst&egrave;me biologique|7) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s)|UE6S110407|FAUX|D : pharmacocin&eacute;tique : action de l'organisme sur le M&eacute;dicament||||||segmo
E.La probl&eacute;matique et la complexit&eacute; des recherches originales par approche rationnelle varient en fonction du fait que l'on connait ou non la structure de la cible|7) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s)|UE6S110407|VRAI|||||||segmo
A.La liaison r&eacute;cepteur-ligand s'&eacute;tablit &agrave; travers les liaisons chimiques fortes|8) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant le test du binding :|UE6S110408|FAUX|A: faibles g&eacute;n&eacute;ralement r&eacute;versible (exception des IEC)||||||segmo
B.La liaison est donc g&eacute;n&eacute;ralement irr&eacute;versible|8) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant le test du binding :|UE6S110408|FAUX|B : r&eacute;versible||||||segmo
C.Lors de la mesure de la liaison, on peut d&eacute;finir Kd qui est en relation avec l'affinit&eacute;|8) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant le test du binding :|UE6S110408|VRAI|||||||segmo
D.Bmax d&eacute;finit la capacit&eacute; maximale de la liaison|8) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant le test du binding :|UE6S110408|VRAI|||||||segmo
E. Kd et Bmax d&eacute;crivent la saturabilit&eacute; de la r&eacute;action|8) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant le test du binding :|UE6S110408|VRAI|||||||segmo
A.Les neurotransmetteurs d&eacute;livrent un message bref|9) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les m&eacute;diateurs :|UE6S110409|VRAI|||||||segmo
B.Ac&eacute;tylcholine est un neurotransmetteur|9) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les m&eacute;diateurs :|UE6S110409|VRAI|||||||segmo
C.Les hormones sont port&eacute;es par les neurones|9) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les m&eacute;diateurs :|UE6S110409|FAUX|C : hormones dans le sang, signal prolong&eacute;||||||segmo
D.Les hormones locales sont destin&eacute;es &agrave; transmettre un signal prolong&eacute;|9) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les m&eacute;diateurs :|UE6S110409|FAUX|||||||segmo
E.Les m&eacute;diateurs agissent le plus souvent sur des sites allost&eacute;riques|9) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les m&eacute;diateurs :|UE6S110409|FAUX|||||||segmo
A.50% sont activ&eacute;s par des stimuli sensoriels endog&egrave;nes|10) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les r&eacute;cepteurs coupl&eacute;s aux prot&eacute;ines G:|UE6S110410|FAUX|A : stimulis sensoriels EXOg&egrave;nes, « du nez et de la gueule »||||||segmo
B.Il existe un site de liaison pour les m&eacute;diateurs dans l'ouverture du cylindre|10) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les r&eacute;cepteurs coupl&eacute;s aux prot&eacute;ines G:|UE6S110410|VRAI|||||||segmo
C.Ce sont des glycoprot&eacute;ines monom&eacute;riques|10) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les r&eacute;cepteurs coupl&eacute;s aux prot&eacute;ines G:|UE6S110410|VRAI|||||||segmo
D.Ils pr&eacute;sentent 7 h&eacute;lices transmembranaires|10) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les r&eacute;cepteurs coupl&eacute;s aux prot&eacute;ines G:|UE6S110410|VRAI|||||||segmo
E. Ils ont un champ d'application en physiologie et en pharmacologie tr&egrave;s &eacute;troit|10) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les r&eacute;cepteurs coupl&eacute;s aux prot&eacute;ines G:|UE6S110410|FAUX|E : grand champ d'application||||||segmo
A.Les canaux voltages-d&eacute;pendants s'ouvrent g&eacute;n&eacute;ralement en r&eacute;ponse &agrave; une hyperpolarisation de la membrane|11) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110411|FAUX|A : d&eacute;polarisation||||||segmo
B.Les inhibiteurs de la pompe &agrave; proton sont irr&eacute;versibles|11) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110411|VRAI|||||||segmo
C.Les r&eacute;cepteurs nucl&eacute;aires ont une localisation surtout nucl&eacute;aire|11) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110411|VRAI|||||||segmo
D.Le diltiaz,em est un inhibiteur des canaux Ca2+ voltage-d&eacute;pendants|11) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110411|VRAI|||||||segmo
E.Toutes les cibles des m&eacute;dicaments sont parfaitement connues|11) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110411|FAUX|E : pas toutes connues||||||segmo
A.Les anti-inflammatoires st&eacute;ro&iuml;diens se lient &agrave; des canaux ioniques|12) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110412|FAUX|A: AINS sur R&eacute;cepteurs des glucocortico&iuml;des, nucl&eacute;aires||||||segmo
B.Les inhibiteurs sp&eacute;cifiques de la recapture de s&eacute;rotonine agissent en reconnaissant des r&eacute;cepteurs nucl&eacute;aires|12) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110412|FAUX|B : co transporteurs actifs de neurom&eacute;diateurs||||||segmo
C.La quinolone fragmente l'ADN bact&eacute;rien|12) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110412|VRAI|||||||segmo
D.la nicotine agit en reconnaissant des r&eacute;cepteurs incluant un canal ionique|12) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110412|VRAI|||||||segmo
E.Les r&eacute;cepteurs GABA-A font partie des r&eacute;cepteurs membranaires &agrave; activit&eacute; enzymatique|12) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ?|UE6S110412|FAUX|E: GABA-A =r&eacute;cepteur incluant un canal Chlore||||||segmo
A.Les essais cliniques font suite &agrave; des exp&eacute;rimentations ad&eacute;quates chez l'animal.|13) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110413|VRAI|||||||segmo
B.Chaque sujet est prot&eacute;g&eacute; par la D&eacute;claration d'Helsinki et la Loi Huriet-S&eacute;rusclat.|13) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110413|VRAI|||||||segmo
C.Les exp&eacute;rimentateurs doivent &ecirc;tre m&eacute;dicalement qualifi&eacute;s.|13) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110413|VRAI|||||||segmo
D.Les essais de phase 1 sont faits en essai ouvert, et contre placebo.|13) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110413|FAUX|D : double aveugle||||||segmo
E.La premi&egrave;re dose est estim&eacute;e par le promoteur de l'essai.|13) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110413|FAUX|E : ANSM||||||segmo
A.Les essais de phase 2 ne sont pas n&eacute;cessaires dans tous les cas, on peut alors passer directement &agrave; la phase 3.|14) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110414|FAUX|A : jamais||||||segmo
B.Dans les essais de phase 2 on veut d&eacute;montrer la preuve de l'int&eacute;r&ecirc;t d'un m&eacute;dicament exp&eacute;rimental chez le malade.|14) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110414|FAUX|B : &ccedil;a correspond &agrave; la phase 3||||||segmo
C.En phase 2, on recherche l'existence d'une diff&eacute;rence significative au plan statistique sur le crit&egrave;re de jugement du fait de traitement.|14) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110414|VRAI|||||||segmo
D.En phase 2 Les crit&egrave;res sont des crit&egrave;res durs : mortalit&eacute;, gu&eacute;rison...|14) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110414|FAUX|D : rarement durs||||||segmo
E.En phase 3 on souhaite apporter des connaissances utiles au prescripteur.|14) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110414|VRAI|||||||segmo
A.Les essais de phase 4 sont r&eacute;alis&eacute;s avant l'AMM.|15) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant la phase 4:|UE6S110415|FAUX|||||||segmo
B.Ils permettent de d&eacute;celer des effets ind&eacute;sirables rares, notamment grâce &agrave; la pharmacovigilance.|15) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant la phase 4:|UE6S110415|VRAI|||||||segmo
C.La phase 4 est r&eacute;alis&eacute;e apr&egrave;s la mise sur le march&eacute; du m&eacute;dicament en dehors du d&eacute;veloppement de nouvelles indications.|15) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant la phase 4:|UE6S110415|VRAI|||||||segmo
D.Ils sont r&eacute;alis&eacute;s sur un petit effectif.|15) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant la phase 4:|UE6S110415|FAUX|||||||segmo
E.Ils sont r&eacute;alis&eacute;s principalement sur des sujets sains.|15) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant la phase 4:|UE6S110415|FAUX|||||||segmo
A.La pharmaco-d&eacute;mographie &eacute;tudie l'utilisation des m&eacute;dicaments dans les diff&eacute;rents groupes sociaux.|16) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110416|FAUX|pharmaco-&eacute;pid&eacute;miologie||||||segmo
B.La toxicit&eacute; aigu&euml; est l'administration unique sur au moins 2 esp&egrave;ces mammif&egrave;res par une voie unique d'administration.|16) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110416|FAUX|2 voies diff&eacute;rentes||||||segmo
C.La DL50 est la dose unique provoquant la mort de 50% des animaux expos&eacute;s.|16) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110416|VRAI|||||||segmo
D.La toxicit&eacute; chronique est parfois demand&eacute;e avant le passage chez l'homme.|16) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110416|VRAI|||||||segmo
E.En phase 3 on &eacute;value l'observance des sujets au traitement par interrogatoire, comptage et dosage.|16) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110416|VRAI|||||||segmo
A.La voie orale subit 2 effets de premier passage : intestinal et h&eacute;patique.|17) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant l'absorption et la distribution des m&eacute;dicaments :|UE6S110417|VRAI|||||||segmo
B.Le transfert passif concerne des mol&eacute;cules hydrosolubles.|17) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant l'absorption et la distribution des m&eacute;dicaments :|UE6S110417|FAUX|B : liposoluble donc non ionis&eacute;es||||||segmo
C.Les bases faibles sont absorb&eacute;es dans l'estomac.|17) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant l'absorption et la distribution des m&eacute;dicaments :|UE6S110417|FAUX|C : bases faibles absorb&eacute;es dans l'intestin, estomac=acide faible||||||segmo
D.La quantit&eacute; de m&eacute;dicament absorb&eacute;e d&eacute;pend des facteurs physiologiques et pathologiques du patient.|17) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant l'absorption et la distribution des m&eacute;dicaments :|UE6S110417|VRAI|||||||segmo
E.La fraction plasmatique libre du m&eacute;dicament est la fraction active.|17) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant l'absorption et la distribution des m&eacute;dicaments :|UE6S110417|VRAI|||||||segmo
A.Il est r&eacute;alis&eacute; majoritairement dans la rate.|18) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le m&eacute;tabolisme des m&eacute;dicaments :|UE6S110418|FAUX|A: FOIE,||||||segmo
B.Il aboutit toujours &agrave; une mol&eacute;cule inactive.|18) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le m&eacute;tabolisme des m&eacute;dicaments :|UE6S110418|FAUX|B : pas toujours, prom&eacute;dicaments||||||segmo
C.Le CYP 2C229 m&eacute;tabolise les Anti Inflammatoires Non St&eacute;rodiens.|18) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le m&eacute;tabolisme des m&eacute;dicaments :|UE6S110418|FAUX|<u>M&eacute;tabolisme (biotransformation) des m&eacute;dicaments</u>&nbsp;<br />Principaux cytochromes impliqu&eacute;s dans le m&eacute;tabolisme des m&eacute;dicaments&nbsp;:&nbsp;<br /><b>CYP 3A4</b>&nbsp;: tr&egrave;s nombreux m&eacute;dicaments : statines, antiprot&eacute;ase …&nbsp;<br /><b>CYP2D6</b>&nbsp;: antid&eacute;presseurs b&eacute;ta-bloquant (responsable de la transformation de la cod&eacute;ine en morphine)&nbsp;<br /><b>CYP 2C9</b>&nbsp;: anti-inflamatoire non st&eacute;ro&iuml;dien, anti-coagulant oraux&nbsp;<br /><b>CYP 2C19</b>&nbsp;inhibiteur de la pompe &agrave; proton&nbsp;: om&eacute;prazole&nbsp;<br /><b>CYP 2E1</b>&nbsp;: parac&eacute;tamol&nbsp;<br /><b>CYP 1A2</b>&nbsp;: caf&eacute;ine, th&eacute;ophiline||||||segmo
D.Il a pour but d'augmenter la solubilit&eacute; des mol&eacute;cules pour qu'elles soient &eacute;limin&eacute;es par l'urine ou par labile.|18) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le m&eacute;tabolisme des m&eacute;dicaments :|UE6S110418|VRAI|||||||segmo
E.L'inhibition du m&eacute;tabolisme est un ph&eacute;nom&egrave;ne lent.|18) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ? Concernant le m&eacute;tabolisme des m&eacute;dicaments :|UE6S110418|FAUX|E : inhibition ph&eacute;nom&egrave;ne brusque et d'installation massive||||||segmo
A.Le volume de distribution est un volume r&eacute;el.|19) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110419|FAUX|A : volume virtuel||||||segmo
B.Vd = dose x Co|19) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110419|FAUX|B: Vd = dose / C0||||||segmo
C.T<sub>1/2</sub> = Ke / In2.|19) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110419|FAUX|C:&nbsp;T<sub>1/2</sub>&nbsp;= ln2 / Ke||||||segmo
D.Au bout de 2 demi-vies, il reste 75% du m&eacute;dicament.|19) Parmi les propositions suivantes, laquelle ou lesquelles est (sont) exacte(s) ?|UE6S110419|FAUX|D: il reste 25% &agrave; 2 demi-vies||||||segmo
A.Elles se font par administration r&eacute;it&eacute;r&eacute;e|20) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes de toxicit&eacute; aig&uuml;e :|UE6S110420|FAUX|A: administration unique !||||||segmo
B.Elles permettent d'&eacute;valuer la dose l&eacute;tale 50|20) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes de toxicit&eacute; aig&uuml;e :|UE6S110420|VRAI|||||||segmo
C.Elles donnent des indications sur les effets probables d'une exposition massive chez l'homme|20) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes de toxicit&eacute; aig&uuml;e :|UE6S110420|VRAI|||||||segmo
D.Elles donnent des informations sur les effets cumulatifs ou retard&eacute;s|20) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes de toxicit&eacute; aig&uuml;e :|UE6S110420|FAUX|D : dans la toxicit&eacute; subchronique et chronique||||||segmo
E.La dur&eacute;e de l'&eacute;tude est en fonction de la dur&eacute;e d'utilisation du produit chez l'Homme|20) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes de toxicit&eacute; aig&uuml;e :|UE6S110420|FAUX|||||||segmo
A.Les &eacute;tudes de toxicit&eacute; chronique doivent permettre de pr&eacute;ciser l'existence d'organe cible|21) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes toxicologiques :|UE6S110421|VRAI|||||||segmo
B.Les &eacute;tudes toxicologiques sont men&eacute;es parall&egrave;lement aux &eacute;tudes de pharmacologie|21) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes toxicologiques :|UE6S110421|VRAI|||||||segmo
C.Les effets clastog&egrave;nes induisent une modification stiucturale des chromosomes.|21) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes toxicologiques :|UE6S110421|VRAI|||||||segmo
D.Les &eacute;tudes de g&eacute;notoxicit&eacute; cherchent &agrave; mettre en &eacute;vidence toute modification brusque et permanente du patrimoine g&eacute;n&eacute;tique.|21) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes toxicologiques :|UE6S110421|VRAI|||||||segmo
E.Les effets t&eacute;ratog&egrave;nes entaillent une malformation de l'embryon.|21) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes toxicologiques :|UE6S110421|VRAI|||||||segmo
A.Ces &eacute;tudes cherchent &agrave; identifier un effet canc&eacute;rog&egrave;ne potentiel chez l'animal|22) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes de canc&eacute;rog&eacute;nicit&eacute; :|UE6S110422|VRAI|||||||segmo
B.Ces &eacute;tudes ne sont pas obligatoires pour tout m&eacute;dicament &agrave; indication de longue dur&eacute;e (plus de 3 &agrave; 6 mois)|22) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes de canc&eacute;rog&eacute;nicit&eacute; :|UE6S110422|FAUX|B : obligatoires||||||segmo
C.Ces &eacute;tudes sont souvent r&eacute;alis&eacute;es en m&ecirc;me temps que les premi&egrave;res &eacute;tudes cliniques|22) Parmi les propositions suivantes, indiquer la (ou les) proposition(s) vraie(s) ? Concernant les &eacute;tudes de canc&eacute;rog&eacute;nicit&eacute; :|UE6S110422|VRAI|||||||segmo
