labelAnswer|title|slug|answer|commentAnswer|summary|content|authorEmail|||
A. Durant la phase 2, le plateau est une balance entre des courants entrant positifs et des courants sortants positifs.|3. Concernant l'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T141003|VRAI|A. Vrai, les courants entrants positifs vont d&eacute;polariser la cellule (d&eacute;but du plateau) et les courants sortants positifs vont repolariser la cellule (fin du plateau) : c'est la repolarisation lente (phase 2).||||||
B. Pendant la phase 2, le principal courant entrant positif est le courant calcique voltage-d&eacute;pendant.|3. Concernant l'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T141003|VRAI|||||||
C. Lors de la phase 2, le principal courant sortant positif est le courant sodique retard&eacute;.|3. Concernant l'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T141003|FAUX|C. Faux, c'est le courant potassique, dit retard&eacute; car il s'active tr&egrave;s lentement.||||||
D. Lors de la phase 3, la cellule va subir une repolarisation finale, principalement grâce au courant I K1 .|3. Concernant l'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T141003|VRAI|||||||
E. Lors de la phase 4, la cellule est essentiellement perm&eacute;able aux ions sodium.|3. Concernant l'&eacute;lectrophysiologie cardiaque, indiquez la ou les proposition(s) exacte(s) :|UE3T141003|FAUX|E. Faux, elle est surtout perm&eacute;able aux ions potassium.||||||
A. Le concept fondamental de la th&eacute;orie de Maxwell englobe les champs magn&eacute;tique et &eacute;lectrique.|4. Concernant l'&eacute;lectromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141004|VRAI|||||||
B. La solution de l'&eacute;quation de Maxwell est une &eacute;quation de probabilit&eacute; de pr&eacute;sence du photon.|4. Concernant l'&eacute;lectromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141004|VRAI|||||||
C. La charge du photon est de 1,6.10<sup>-9</sup> .|4. Concernant l'&eacute;lectromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141004|FAUX|C. Faux, le photon n'a pas de masse.||||||
D. Le photon se d&eacute;place &agrave; la vitesse de la lumi&egrave;re dans le vide.|4. Concernant l'&eacute;lectromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141004|VRAI|||||||
E. L'induction de Lorentz traite d'un champ magn&eacute;tique constant dans lequel on d&eacute;place le conducteur &eacute;lectrique.|4. Concernant l'&eacute;lectromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141004|VRAI|||||||
A. Un mat&eacute;riau ferromagn&eacute;tique ne peut pas avoir les propri&eacute;t&eacute;s d'un fluide.|5. Concernant le ferromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141005|FAUX|A. Faux, c'est parfaitement possible et l'on parle alors de ferrofluides.||||||
B. Un mat&eacute;riau ferromagn&eacute;tique se divise en domaines, dits domaines de Weiss.|5. Concernant le ferromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141005|VRAI|||||||
C. Les diff&eacute;rents domaines d'un mat&eacute;rieu ferromagn&eacute;tique sont s&eacute;par&eacute;s par des parois, dites de Bloch.|5. Concernant le ferromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141005|VRAI|||||||
D. La susceptibilit&eacute; d'un mat&eacute;rieu ferromagn&eacute;tique diminue &agrave; l'approche de la temp&eacute;rature de Curie.|5. Concernant le ferromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141005|FAUX|D. Faux, la susceptibilit&eacute; d'un mat&eacute;rieu ferromagn&eacute;tique augmente &agrave; l'approche de la temp&eacute;rature de Curie.||||||
E. Au-del&agrave; de la temp&eacute;rature de Curie, un mat&eacute;riau ferromagn&eacute;tique peut devenir paramagn&eacute;tique.|5. Concernant le ferromagn&eacute;tisme, indiquez la ou les proposition(s) exacte(s) :|UE3T141005|VRAI|||||||
A. L'hyst&eacute;r&eacute;sis correspond &agrave; un retard &agrave; la d&eacute;saimantation.|6. Concernant le ph&eacute;nom&egrave;ne d'hyst&eacute;r&eacute;sis, indiquez la ou les proposition(s) exacte(s) :|UE3T141006|VRAI|A. Vrai, ce ph&eacute;nom&egrave;ne met en &eacute;vidence la persistance du magn&eacute;tisme apr&egrave;s l'arr&ecirc;t du champ magn&eacute;tique.||||||
B. L'&eacute;nergie absorb&eacute;e durant l'aimantation ne sera que partiellement restitu&eacute;e lors de la d&eacute;saimantation.|6. Concernant le ph&eacute;nom&egrave;ne d'hyst&eacute;r&eacute;sis, indiquez la ou les proposition(s) exacte(s) :|UE3T141006|VRAI|B. Vrai, l'&eacute;nergie est partiellement restitu&eacute;e au milieu, le reste se perd sous forme de chaleur.||||||
C. Les pertes d'&eacute;nergie par hyst&eacute;r&eacute;sis sont proportionnelles &agrave; l'aire du cycle d'hyst&eacute;r&eacute;sis.|6. Concernant le ph&eacute;nom&egrave;ne d'hyst&eacute;r&eacute;sis, indiquez la ou les proposition(s) exacte(s) :|UE3T141006|VRAI|||||||
D. Ce ph&eacute;nom&egrave;ne permet d'expliquer l'existence d'aimants permanents.|6. Concernant le ph&eacute;nom&egrave;ne d'hyst&eacute;r&eacute;sis, indiquez la ou les proposition(s) exacte(s) :|UE3T141006|VRAI|||||||
E. Si l'aire du cycle est petite, le mat&eacute;riau est magn&eacute;tiquement dur.|6. Concernant le ph&eacute;nom&egrave;ne d'hyst&eacute;r&eacute;sis, indiquez la ou les proposition(s) exacte(s) :|UE3T141006|FAUX|E. Faux, c'est un mat&eacute;riau magn&eacute;tique doux.||||||
A. Le flux net est un ph&eacute;nom&egrave;ne passif permettant la diffusion de mol&eacute;cules selon le sens de leur gradient de concentration.|15. Concernant les transports &agrave; travers la membrane cellulaire, indiquez la ou les proposition(s) exacte(s) :|UE3T141015|VRAI|||||||
B. Le flux net d&eacute;pend du gradient de concentration et des forces &eacute;lectriques uniquement.|15. Concernant les transports &agrave; travers la membrane cellulaire, indiquez la ou les proposition(s) exacte(s) :|UE3T141015|FAUX|B. Faux, il d&eacute;pend &eacute;galement de la perm&eacute;abilit&eacute; membranaire.||||||
C. La loi de Fick permet de quantifier le flux de diffusion &agrave; travers la membrane cellulaire.|15. Concernant les transports &agrave; travers la membrane cellulaire, indiquez la ou les proposition(s) exacte(s) :|UE3T141015|VRAI|C. Vrai, cette loi donne le d&eacute;bit de diffusion d'un solut&eacute;.||||||
D. La perm&eacute;abilit&eacute; membranaire d&eacute;pend en partie de l'&eacute;paisseur de la membrane et de sa surface.|15. Concernant les transports &agrave; travers la membrane cellulaire, indiquez la ou les proposition(s) exacte(s) :|UE3T141015|VRAI|||||||
E. La perm&eacute;abilit&eacute; cellulaire est invariante.|15. Concernant les transports &agrave; travers la membrane cellulaire, indiquez la ou les proposition(s) exacte(s) :|UE3T141015|FAUX|E. Faux, de nombreux facteurs peuvent faire varier la perm&eacute;abilit&eacute; &agrave; un solut&eacute; : ouverture de canaux ioniques, temp&eacute;rature ambiante, taille des solut&eacute;s, charges des solut&eacute;s...||||||
A. La diffusion facilit&eacute;e met en jeu un transporteur sp&eacute;cifique d'un solut&eacute;.|16. Concernant les diff&eacute;rents types de transport de solut&eacute;s, indiquez la ou les proposition(s) exacte(s) :|UE3T141016|VRAI|||||||
B. Un transport actif n&eacute;cessite de l'ATP et transporte le solut&eacute; dans le sens de son gradient de concentration.|16. Concernant les diff&eacute;rents types de transport de solut&eacute;s, indiquez la ou les proposition(s) exacte(s) :|UE3T141016|FAUX|B. Faux, un transport actif consomme de l'ATP et transporte les solut&eacute;s contre leur gradient de concentration (du moins concentr&eacute; au plus concentr&eacute;).||||||
C. Un transport actif secondaire peut &ecirc;tre un co-transport ou un contre-transport.|16. Concernant les diff&eacute;rents types de transport de solut&eacute;s, indiquez la ou les proposition(s) exacte(s) :|UE3T141016|VRAI|||||||
D. Un co-transport transporte deux solut&eacute;s dans le m&ecirc;me sens, contre leur gradient de concentration.|16. Concernant les diff&eacute;rents types de transport de solut&eacute;s, indiquez la ou les proposition(s) exacte(s) :|UE3T141016|FAUX|D. Faux, un co-transport transporte deux solut&eacute;s dans le m&ecirc;me sens : le premier contre son gradient de concentration et consommant de l'&eacute;nergie et le deuxi&egrave;me dans le sens de son gradient de concentration.||||||
E. Un contre-transport transporte deux mol&eacute;cules de fa&ccedil;on oppos&eacute;e.|16. Concernant les diff&eacute;rents types de transport de solut&eacute;s, indiquez la ou les proposition(s) exacte(s) :|UE3T141016|VRAI|||||||
A. L'osmolarit&eacute; est la concentration de particules de solut&eacute;s dissoutes dans un litre d'eau exer&ccedil;ant un pouvoir osmotique r&eacute;el par rapport aux mol&eacute;cules d'eau.|17. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T141017|VRAI|A. Vrai, autrement dit, les solut&eacute;s ont un pouvoir attractif sur l'eau.||||||
B. L'osmolarit&eacute; doit &ecirc;tre constante entre les diff&eacute;rents compartiments liquidiens.|17. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T141017|VRAI|||||||
C. L'osmolarit&eacute; est de 290 Osm/kg d'eau.|17. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T141017|FAUX|C. Faux, attention aux unit&eacute;s ! C'est 290 mOsm/kg d'eau.||||||
D. Lors d'un d&eacute;ficit en eau, l'osmolarit&eacute; extracellulaire augmente, provoquant un flux d'eau du milieu extracellulaire au milieu intracellulaire.|17. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T141017|FAUX|D. Faux, s'il manque de l'eau dans le secteur extracellulaire, on est en hyper-osmolarit&eacute; extracellulaire donc l'eau va de la cellule vers l'ext&eacute;rieur de la cellule pour &eacute;quilibrer les osmolarit&eacute;s.||||||
E. Lors d'un exc&egrave;s en eau, la cellule peut finir intoxiqu&eacute;e &agrave; l'eau.|17. Concernant les compartiments liquidiens, indiquez la ou les proposition(s) exacte(s) :|UE3T141017|VRAI|E. Vrai, exc&egrave;s d'eau donc hypo-osmolarit&eacute; extracellulaire, l'eau va de l'extracellulaire &agrave; l'intracellulaire et risque d'intoxiquer la cellule.||||||
A. Le neurone poss&egrave;de deux types de transport : ant&eacute;rograde et r&eacute;trograde.|19. Concernant le fonctionnement neuronal, indiquez la ou les proposition(s) exacte(s) :|UE3T141019|VRAI|||||||
B. Le transport r&eacute;trograde permet de ramener rapidement les d&eacute;chets recaptur&eacute;s par le neurone vers le corps cellulaire.|19. Concernant le fonctionnement neuronal, indiquez la ou les proposition(s) exacte(s) :|UE3T141019|FAUX|B. Faux, le transport r&eacute;trograde est lent.||||||
C. Le transport r&eacute;trograde permet le recyclage de ces d&eacute;chets.|19. Concernant le fonctionnement neuronal, indiquez la ou les proposition(s) exacte(s) :|UE3T141019|VRAI|C. Vrai, cela concerne par exemple la choline qui est r&eacute;absorb&eacute;e au niveau de la synapse puis transport&eacute;e vers le corps cellulaire o&ugrave; elle sera combin&eacute;e &agrave; l'ac&eacute;tyl-CoA pour former de l'Ach.||||||
D. Le transport ant&eacute;rograde ne permet d'acheminer vers la terminaison axonale que des neurotransmetteurs.|19. Concernant le fonctionnement neuronal, indiquez la ou les proposition(s) exacte(s) :|UE3T141019|FAUX|D. Faux, le transport ant&eacute;rograde permet d'acheminer vers la synapse des v&eacute;sicules de neurotransmetteurs ET des v&eacute;sicules de pr&eacute;curseurs (qui se transformeront en neurotransmetteurs une fois seulement &ecirc;tre arriv&eacute;s &agrave; la synapse).||||||
E. Le transport ant&eacute;rograde est plus lent que le transport r&eacute;trograde.|19. Concernant le fonctionnement neuronal, indiquez la ou les proposition(s) exacte(s) :|UE3T141019|FAUX|E. Faux, la transport ant&eacute;rograde est rapide tandis que le transport r&eacute;trograde est lent.||||||
